Time,Analog_Airspeed,Analog_Altitude,SBG_PitchAngle_EU,SBG_RollAngle_EU,Nz_EU,Nx_EU,T72001_EU,T72002_EU,T27004_EU,T27002_EU,T27001_EU,SBG_YawAngle_EU
2019-06-03 15:45:26.080,153.4582,8558.5908,3.0596,0.2573,0.9608,-0.0781,2400.0,2400.0,0.0252,-1.8092,3.3243,11.1627
2019-06-03 15:45:26.100,153.4582,8558.5059,3.0489,0.2477,0.8994,-0.0641,2400.0,2400.0,0.0194,-1.7883,3.323,11.1625
2019-06-03 15:45:26.120,153.579,8558.5342,3.0489,0.2477,1.095,0.1496,2400.0,2400.0,0.034,-1.7495,3.3256,11.1625
2019-06-03 15:45:26.140,153.6145,8558.5625,3.0489,0.2477,0.9105,-0.0349,2400.0,2400.0,0.034,-1.8032,3.3243,11.1625
2019-06-03 15:45:26.160,153.6003,8558.5908,3.0444,0.2448,1.0159,0.1223,2400.0,2400.0,0.0457,-1.7823,3.3309,11.1629
2019-06-03 15:45:26.180,153.5648,8558.6201,3.0444,0.2448,0.7977,-0.0219,2400.0,2400.0,0.0428,-1.8271,3.3601,11.1629
2019-06-03 15:45:26.200,153.5577,8558.6484,3.0329,0.2333,0.7525,0.0052,2400.0,2400.0,0.034,-1.8062,3.3468,11.1577
2019-06-03 15:45:26.220,153.5648,8558.6201,3.0328,0.2333,1.1575,0.0974,2400.0,2400.0,0.034,-1.7943,3.3362,11.1571
2019-06-03 15:45:26.240,153.6145,8558.5625,3.0328,0.2333,0.7788,0.0208,2400.0,2400.0,0.0311,-1.7973,3.3442,11.1571
2019-06-03 15:45:26.260,153.6145,8558.5342,3.0328,0.2333,1.2429,0.0526,2400.0,2400.0,0.0457,-1.7973,3.3468,11.1571
2019-06-03 15:45:26.280,153.5648,8558.5342,3.0242,0.2246,0.7352,0.0388,2400.0,2400.0,0.0457,-1.8271,3.3614,11.154
2019-06-03 15:45:26.300,153.5577,8558.4775,3.0273,0.2186,0.7751,0.029,2400.0,2400.0,0.0457,-1.8212,3.3534,11.1523
2019-06-03 15:45:26.320,153.3089,8558.4492,3.0273,0.2186,1.1889,0.0265,2400.0,2400.0,0.0457,-1.8062,3.3429,11.1523
2019-06-03 15:45:26.340,153.38,8558.4775,3.0273,0.2186,0.8184,0.1269,2400.0,2400.0,0.034,-1.8062,3.3508,11.1523
2019-06-03 15:45:26.360,153.3943,8558.4775,3.0322,0.214,1.2681,-0.0234,2400.0,2400.0,0.0282,-1.8062,3.3508,11.1509
2019-06-03 15:45:26.380,153.3516,8558.3643,3.0304,0.2067,0.7692,0.1284,2400.0,2400.0,0.0194,-1.8032,3.3667,11.1517
2019-06-03 15:45:26.400,153.3516,8558.3926,3.0341,0.2031,0.7932,0.0965,2400.0,2400.0,0.0135,-1.8062,3.3534,11.1502
2019-06-03 15:45:26.420,153.3516,8558.3926,3.0327,0.1992,1.2551,-0.0487,2400.0,2400.0,0.0369,-1.8032,3.3415,11.1495
2019-06-03 15:45:26.440,153.3871,8558.3926,3.0327,0.1992,0.8062,0.171,2400.0,2400.0,0.0398,-1.8062,3.3521,11.1495
2019-06-03 15:45:26.460,153.3871,8558.4209,3.0327,0.1992,1.1479,-0.0793,2400.0,2400.0,0.0515,-1.8032,3.3521,11.1495
2019-06-03 15:45:26.480,153.3373,8559.4414,3.0404,0.1912,0.8994,0.1704,2400.0,2400.0,0.0486,-1.8062,3.3574,11.1471
2019-06-03 15:45:26.500,153.3587,8560.1221,3.0498,0.1866,0.9504,0.1475,2400.0,2400.0,0.0486,-1.8062,3.3455,11.1457
2019-06-03 15:45:26.520,153.4653,8560.9717,3.0498,0.1866,1.1753,-0.0911,2400.0,2400.0,0.0457,-1.8032,3.3521,11.1457
2019-06-03 15:45:26.540,153.508,8562.332,3.0498,0.1866,0.9903,0.1959,2400.0,2400.0,0.0223,-1.8062,3.3561,11.1457
2019-06-03 15:45:26.560,153.4867,8563.3242,3.0564,0.1842,1.0081,-0.0652,2400.0,2400.0,0.0223,-1.8032,3.3442,11.1453
2019-06-03 15:45:26.580,153.4511,8564.5996,3.057,0.1725,1.0939,0.1558,2400.0,2400.0,0.0135,-1.8032,3.3495,11.1466
2019-06-03 15:45:26.600,153.4511,8565.4775,3.0681,0.172,1.1242,0.0937,2400.0,2400.0,0.0048,-1.8032,3.3468,11.1475
2019-06-03 15:45:26.620,153.4511,8566.2998,3.0676,0.1652,0.9175,0.0113,2400.0,2400.0,0.0311,-1.8032,3.3574,11.1467
2019-06-03 15:45:26.640,153.4938,8567.0928,3.0676,0.1652,1.1168,0.1366,2400.0,2400.0,0.0311,-1.8032,3.3521,11.1467
2019-06-03 15:45:26.660,153.5009,8567.0361,3.0676,0.1652,0.8676,-0.0162,2400.0,2400.0,0.0515,-1.7973,3.3561,11.1467
2019-06-03 15:45:26.680,153.4511,8567.0645,3.0787,0.1639,1.2196,0.1022,2400.0,2400.0,0.0398,-1.8032,3.3587,11.1468
2019-06-03 15:45:26.700,153.4582,8566.9795,3.0856,0.1571,1.1971,0.0858,2400.0,2400.0,0.0165,-1.8062,3.3481,11.1482
2019-06-03 15:45:26.720,153.579,8566.9795,3.0856,0.1571,0.9486,-0.0004,2400.0,2400.0,0.0165,-1.7823,3.3521,11.1482
2019-06-03 15:45:26.740,153.6145,8566.9795,3.0856,0.1571,1.1812,0.1208,2400.0,2400.0,0.0106,-1.8032,3.3468,11.1482
2019-06-03 15:45:26.760,153.6074,8567.0645,3.0876,0.1481,0.7696,0.0178,2400.0,2400.0,0.0282,-1.7823,3.3442,11.1486
2019-06-03 15:45:26.780,153.5719,8567.0645,3.0916,0.1424,1.3269,0.0362,2400.0,2400.0,0.0486,-1.7853,3.3627,11.1464
2019-06-03 15:45:26.800,153.5648,8567.0361,3.0969,0.1445,1.1786,0.0288,2400.0,2400.0,0.0428,-1.7853,3.3495,11.148
2019-06-03 15:45:26.820,153.5719,8567.0078,3.0989,0.1397,0.7618,0.0585,2400.0,2400.0,0.0398,-1.7853,3.3508,11.1486
2019-06-03 15:45:26.840,153.6145,8567.0361,3.0989,0.1397,1.2544,0.0025,2400.0,2400.0,0.0311,-1.7823,3.3508,11.1486
2019-06-03 15:45:26.860,153.6145,8567.0361,3.0989,0.1397,0.6823,0.0986,2400.0,2400.0,0.0252,-1.7823,3.3481,11.1486
2019-06-03 15:45:26.880,153.5648,8567.0645,3.1038,0.132,1.3188,-0.0472,2400.0,2400.0,0.034,-1.7823,3.3627,11.1501
2019-06-03 15:45:26.900,153.5719,8567.0078,3.1034,0.1213,1.2744,-0.0492,2400.0,2400.0,0.0223,-1.7853,3.3376,11.1506
2019-06-03 15:45:26.920,153.5648,8567.0078,3.1034,0.1213,0.8465,0.1582,2400.0,2400.0,0.0545,-1.7614,3.3574,11.1506
2019-06-03 15:45:26.940,153.6145,8566.9512,3.1034,0.1213,1.3006,-0.0424,2400.0,2400.0,0.0457,-1.7614,3.3574,11.1506
2019-06-03 15:45:26.960,153.6074,8567.0361,3.1044,0.1137,0.8816,0.1622,2400.0,2400.0,0.0311,-1.7495,3.3362,11.1517
2019-06-03 15:45:26.980,153.5648,8567.0928,3.1084,0.1071,1.159,-0.0962,2400.0,2400.0,0.0369,-1.7495,3.3481,11.1497
2019-06-03 15:45:27.000,153.5648,8567.1211,3.1057,0.1018,1.1827,-0.0875,2400.0,2400.0,0.0165,-1.7555,3.3468,11.1491
2019-06-03 15:45:27.020,153.5719,8567.1211,3.1106,0.1035,0.9108,0.1479,2400.0,2400.0,0.0223,-1.7076,3.3481,11.1493
2019-06-03 15:45:27.040,153.6003,8567.207,3.1106,0.1035,1.2518,-0.045,2400.0,2400.0,0.0165,-1.7525,3.3508,11.1493
2019-06-03 15:45:27.060,153.6286,8567.1211,3.1106,0.1035,0.9345,0.175,2400.0,2400.0,0.0252,-1.7196,3.3362,11.1493
2019-06-03 15:45:27.080,153.5719,8567.1211,3.1068,0.0951,1.1061,-0.0815,2400.0,2400.0,0.0311,-1.7286,3.3389,11.1478
2019-06-03 15:45:27.100,153.5648,8567.0645,3.1005,0.085,1.0159,-0.0828,2400.0,2400.0,0.0223,-1.7644,3.3455,11.1466
2019-06-03 15:45:27.120,153.5648,8567.1211,3.1005,0.085,1.0051,0.1464,2400.0,2400.0,0.0311,-1.7316,3.3402,11.1466
2019-06-03 15:45:27.140,153.6145,8567.1504,3.1005,0.085,0.9526,-0.0522,2400.0,2400.0,0.0282,-1.7823,3.3455,11.1466
2019-06-03 15:45:27.160,153.6003,8567.1787,3.0994,0.0807,1.0443,0.1515,2400.0,2400.0,0.0311,-1.7345,3.3256,11.1472
2019-06-03 15:45:27.180,153.5719,8567.1787,3.0994,0.0807,0.9149,-0.0684,2400.0,2400.0,0.0457,-1.7286,3.3336,11.1472
2019-06-03 15:45:27.200,153.5719,8567.1211,3.0882,0.0742,0.8502,-0.0332,2400.0,2400.0,0.0398,-1.7674,3.3376,11.1437
2019-06-03 15:45:27.220,153.5719,8567.0645,3.0874,0.0762,1.156,0.12,2400.0,2400.0,0.0486,-1.7345,3.3376,11.1447
2019-06-03 15:45:27.240,153.6145,8567.0928,3.0874,0.0762,0.8683,0.0113,2400.0,2400.0,0.0398,-1.7316,3.3442,11.1447
2019-06-03 15:45:27.260,153.6145,8567.0928,3.0874,0.0762,1.2481,0.0901,2400.0,2400.0,0.0223,-1.6927,3.315,11.1447
2019-06-03 15:45:27.280,153.5577,8567.0361,3.0781,0.0716,0.8653,-0.0093,2400.0,2400.0,0.0369,-1.7017,3.3336,11.1431
2019-06-03 15:45:27.300,153.5719,8566.9229,3.0728,0.0735,0.7008,0.0375,2400.0,2400.0,0.0311,-1.7495,3.3349,11.1433
2019-06-03 15:45:27.320,153.5506,8566.9512,3.0728,0.0735,1.2751,0.034,2400.0,2400.0,0.0691,-1.7405,3.3402,11.1433
2019-06-03 15:45:27.340,153.6145,8566.9229,3.0728,0.0735,0.7215,0.0593,2400.0,2400.0,0.0603,-1.7495,3.3389,11.1433
2019-06-03 15:45:27.360,153.6074,8566.9512,3.0683,0.0815,1.2792,0.0221,2400.0,2400.0,0.0457,-1.7435,3.3283,11.1434
2019-06-03 15:45:27.380,153.5648,8566.9795,3.0615,0.088,0.7888,0.0672,2400.0,2400.0,0.0369,-1.7106,3.3349,11.1436
2019-06-03 15:45:27.400,153.5648,8567.0078,3.0569,0.0894,0.7866,0.1112,2460.0,2340.0,0.0194,-1.7345,3.3442,11.1436
2019-06-03 15:45:27.420,153.5719,8567.0078,3.0498,0.0929,1.2074,-0.0481,2460.0,2340.0,0.0135,-1.7345,3.3349,11.1436
2019-06-03 15:45:27.440,153.6003,8567.0645,3.0498,0.0929,0.7588,0.1346,2460.0,2340.0,0.0165,-1.7256,3.3349,11.1436
2019-06-03 15:45:27.460,153.6145,8567.0928,3.0498,0.0929,1.1808,-0.0614,2460.0,2340.0,0.0252,-1.7286,3.327,11.1436
2019-06-03 15:45:27.480,153.5719,8567.0361,3.0471,0.1039,0.8343,0.1443,2460.0,2340.0,0.0457,-1.7226,3.3309,11.1464
2019-06-03 15:45:27.500,153.5648,8566.9512,3.0468,0.1201,0.8347,0.1695,2460.0,2340.0,0.0398,-1.7256,3.3415,11.1501
2019-06-03 15:45:27.520,153.4369,8566.9512,3.0468,0.1201,1.1756,-0.0759,2460.0,2340.0,0.0428,-1.7256,3.3402,11.1501
2019-06-03 15:45:27.540,153.5009,8566.9795,3.0468,0.1201,0.8894,0.1629,2460.0,2340.0,0.034,-1.7286,3.3376,11.1501
2019-06-03 15:45:27.560,153.4867,8567.0645,3.0407,0.1302,1.031,-0.0502,2460.0,2340.0,0.0194,-1.7256,3.3323,11.152
2019-06-03 15:45:27.580,153.4582,8567.0928,3.0339,0.1374,1.044,0.1226,2460.0,2340.0,0.0282,-1.7226,3.3415,11.1546
2019-06-03 15:45:27.600,153.4511,8567.0928,3.0377,0.1461,0.9519,0.1863,2460.0,2340.0,0.0252,-1.7405,3.3534,11.1568
2019-06-03 15:45:27.620,153.4582,8567.0361,3.0305,0.1488,1.0122,-0.0811,2460.0,2340.0,0.0369,-1.7375,3.3495,11.1576
2019-06-03 15:45:27.640,153.5009,8567.0361,3.0305,0.1488,1.1231,0.1682,2460.0,2340.0,0.0398,-1.7435,3.3574,11.1576
2019-06-03 15:45:27.660,153.5009,8567.0078,3.0305,0.1488,0.9615,-0.0379,2460.0,2340.0,0.0398,-1.7405,3.3574,11.1576
2019-06-03 15:45:27.680,153.444,8567.0361,3.0345,0.1603,1.2307,0.1055,2460.0,2340.0,0.0194,-1.7405,3.3601,11.161
2019-06-03 15:45:27.700,153.444,8566.9795,3.036,0.1708,1.2152,0.1266,2460.0,2340.0,0.034,-1.7465,3.376,11.1637
2019-06-03 15:45:27.720,153.3231,8567.0078,3.036,0.1708,0.7762,0.0115,2460.0,2340.0,0.0311,-1.7465,3.3574,11.1637
2019-06-03 15:45:27.740,153.38,8567.0645,3.036,0.1708,1.2452,0.0486,2460.0,2340.0,0.0545,-1.7555,3.3892,11.1637
2019-06-03 15:45:27.760,153.4014,8567.0361,3.0294,0.1768,0.7355,0.0805,2460.0,2340.0,0.0369,-1.7525,3.3601,11.1654
2019-06-03 15:45:27.780,153.3516,8567.0078,3.0301,0.1798,1.2311,0.0035,2460.0,2340.0,0.0369,-1.7405,3.368,11.1744
2019-06-03 15:45:27.800,153.3445,8567.0361,3.0327,0.1852,1.2614,0.0434,2460.0,2340.0,0.0311,-1.7853,3.376,11.1757
2019-06-03 15:45:27.820,153.3445,8567.0361,3.0352,0.1858,0.7755,0.0784,2460.0,2340.0,0.0369,-1.7614,3.368,11.1765
2019-06-03 15:45:27.840,153.38,8567.0928,3.0352,0.1858,1.3206,-0.0247,2460.0,2340.0,0.0457,-1.7525,3.3773,11.1765
2019-06-03 15:45:27.860,153.3943,8567.0928,3.0352,0.1858,0.7611,0.1185,2460.0,2340.0,0.0486,-1.7495,3.3667,11.1765
2019-06-03 15:45:27.880,153.3445,8567.0078,3.0373,0.1908,1.311,-0.0341,2460.0,2340.0,0.0603,-1.7525,3.368,11.1772
2019-06-03 15:45:27.900,153.3445,8566.8662,3.0338,0.1951,1.2259,-0.0166,2460.0,2340.0,0.0574,-1.7525,3.3707,11.1769
2019-06-03 15:45:27.920,153.3373,8566.8662,3.0338,0.1951,0.6941,0.1443,2460.0,2340.0,0.0428,-1.7196,3.3574,11.1769
2019-06-03 15:45:27.940,153.3871,8566.9229,3.0338,0.1951,1.2333,-0.1014,2460.0,2340.0,0.0457,-1.7226,3.3879,11.1769
2019-06-03 15:45:27.960,153.38,8566.9795,3.0311,0.1988,0.8513,0.1661,2460.0,2340.0,0.0223,-1.7375,3.3667,11.1762
2019-06-03 15:45:27.980,153.3445,8566.9795,3.0352,0.2079,1.1664,-0.0756,2460.0,2340.0,0.0486,-1.7345,3.3786,11.1769
2019-06-03 15:45:28.000,153.3373,8567.0078,3.03,0.2097,1.0111,-0.0668,2460.0,2340.0,0.0369,-1.7674,3.3786,11.1758
2019-06-03 15:45:28.020,153.3445,8566.9795,3.0358,0.2167,0.9744,0.1683,2460.0,2340.0,0.0398,-1.7465,3.368,11.176
2019-06-03 15:45:28.040,153.3871,8566.9795,3.0358,0.2167,1.0503,-0.0561,2460.0,2340.0,0.0428,-1.7435,3.3799,11.176
2019-06-03 15:45:28.060,153.4014,8567.0078,3.0358,0.2167,0.9356,0.1228,2460.0,2340.0,0.0369,-1.7465,3.372,11.176
2019-06-03 15:45:28.080,153.3373,8567.0078,3.0323,0.2234,0.987,-0.0134,2460.0,2340.0,0.0486,-1.7136,3.3786,11.1747
2019-06-03 15:45:28.100,153.3516,8566.9795,3.0321,0.2346,0.943,-0.0067,2460.0,2340.0,0.0428,-1.7644,3.3892,11.1743
2019-06-03 15:45:28.120,153.3373,8567.0078,3.0321,0.2346,1.0151,0.0817,2460.0,2340.0,0.0398,-1.7644,3.3799,11.1743
2019-06-03 15:45:28.140,153.38,8567.0645,3.0321,0.2346,0.8114,-0.0099,2460.0,2340.0,0.0428,-1.7555,3.3826,11.1743
2019-06-03 15:45:28.160,153.3871,8567.0928,3.0355,0.2456,1.2252,0.0469,2460.0,2340.0,0.0369,-1.7614,3.3892,11.1735
2019-06-03 15:45:28.180,153.3516,8567.0361,3.0377,0.2557,0.8746,0.0519,2460.0,2340.0,0.0223,-1.7584,3.3812,11.1705
2019-06-03 15:45:28.200,153.3445,8567.1211,3.036,0.256,0.7777,0.052,2460.0,2340.0,0.0252,-1.7584,3.4051,11.1699
2019-06-03 15:45:28.220,153.3516,8567.0928,3.035,0.2592,1.2152,0.0232,2460.0,2340.0,0.0311,-1.7584,3.3958,11.1688
2019-06-03 15:45:28.240,153.3871,8567.0928,3.035,0.2592,0.8158,0.0549,2460.0,2340.0,0.0515,-1.7614,3.4077,11.1688
2019-06-03 15:45:28.260,153.3943,8567.0928,3.035,0.2592,1.1335,-0.0291,2460.0,2340.0,0.0398,-1.7614,3.3958,11.1688
2019-06-03 15:45:28.280,153.3445,8567.0645,3.037,0.2652,0.7703,0.1131,2460.0,2340.0,0.0457,-1.7614,3.3945,11.1675
2019-06-03 15:45:28.300,153.3373,8567.0078,3.0392,0.2725,0.8106,0.1475,2460.0,2340.0,0.0398,-1.7823,3.4143,11.1656
2019-06-03 15:45:28.320,153.2163,8566.9512,3.0392,0.2725,1.1205,-0.0625,2460.0,2340.0,0.0194,-1.7823,3.4091,11.1656
2019-06-03 15:45:28.340,153.2733,8566.9795,3.0392,0.2725,0.9164,0.1432,2460.0,2340.0,0.0223,-1.7853,3.4157,11.1656
2019-06-03 15:45:28.360,153.2661,8567.0078,3.0431,0.2782,1.2359,-0.098,2460.0,2340.0,-0.0186,-1.8212,3.4104,11.1633
2019-06-03 15:45:28.380,153.2305,8567.0645,3.042,0.2814,0.9334,0.1695,2460.0,2340.0,-0.0157,-1.8152,3.4117,11.1624
2019-06-03 15:45:28.400,153.2234,8567.1211,3.0492,0.2829,1.0188,0.2064,2340.0,2400.0,-0.0098,-1.851,3.4263,11.1623
2019-06-03 15:45:28.420,153.2377,8567.0928,3.0466,0.2813,0.9863,-0.061,2340.0,2400.0,-0.0069,-1.8391,3.4249,11.1599
2019-06-03 15:45:28.440,153.2733,8566.9229,3.0466,0.2813,0.9504,0.1182,2340.0,2400.0,-0.0069,-1.8391,3.4223,11.1599
2019-06-03 15:45:28.460,153.2804,8566.9512,3.0466,0.2813,0.9293,-0.0393,2340.0,2400.0,-0.0508,-1.842,3.4157,11.1599
2019-06-03 15:45:28.480,153.2305,8566.9512,3.0539,0.2862,0.9807,0.0988,2340.0,2400.0,-0.0712,-1.842,3.421,11.1573
2019-06-03 15:45:28.500,153.2305,8566.9512,3.0612,0.2847,1.0884,0.151,2340.0,2400.0,-0.0742,-1.842,3.4289,11.1542
2019-06-03 15:45:28.520,153.2305,8566.9795,3.0612,0.2847,0.9511,-0.0151,2340.0,2400.0,-0.0829,-1.845,3.4157,11.1542
2019-06-03 15:45:28.540,153.2661,8567.0645,3.0612,0.2847,1.1501,0.0878,2340.0,2400.0,-0.0771,-1.842,3.4104,11.1542
2019-06-03 15:45:28.560,153.2661,8567.1211,3.0648,0.2799,0.798,-0.0053,2340.0,2400.0,-0.0771,-1.8808,3.4117,11.1501
2019-06-03 15:45:28.580,153.2377,8567.0645,3.0708,0.2716,1.1242,0.0407,2340.0,2400.0,-0.0595,-1.848,3.4249,11.1477
2019-06-03 15:45:28.600,153.2377,8567.1211,3.0762,0.27,1.21,0.0294,2340.0,2400.0,-0.0712,-1.8719,3.4249,11.1456
2019-06-03 15:45:28.620,153.2377,8567.0928,3.0798,0.2633,0.9119,0.0822,2340.0,2400.0,-0.08,-1.8689,3.4091,11.1444
2019-06-03 15:45:28.640,153.2733,8567.1504,3.0798,0.2633,1.1812,0.0067,2340.0,2400.0,-0.0742,-1.8241,3.413,11.1444
2019-06-03 15:45:28.660,153.2733,8567.0928,3.0798,0.2633,0.7285,0.0877,2340.0,2400.0,-0.08,-1.9047,3.4104,11.1444
2019-06-03 15:45:28.680,153.2305,8567.0361,3.0863,0.2494,1.1597,-0.0312,2340.0,2400.0,-0.0508,-1.854,3.4157,11.1385
2019-06-03 15:45:28.700,153.2377,8566.8945,3.0853,0.2311,1.1131,-0.0057,2340.0,2400.0,-0.0215,-1.854,3.4276,11.1327
2019-06-03 15:45:28.720,153.1022,8566.8096,3.0853,0.2311,0.862,0.0906,2340.0,2400.0,-0.0566,-1.854,3.4104,11.1327
2019-06-03 15:45:28.740,153.1664,8566.7813,3.0853,0.2311,1.1963,-0.043,2340.0,2400.0,-0.0712,-1.851,3.4104,11.1327
2019-06-03 15:45:28.760,153.1664,8566.8096,3.0901,0.2123,0.8687,0.174,2340.0,2400.0,-0.1092,-1.854,3.4183,11.1273
2019-06-03 15:45:28.780,153.1165,8566.8662,3.0943,0.2001,1.0702,-0.0661,2340.0,2400.0,-0.118,-1.851,3.4183,11.1273
2019-06-03 15:45:28.800,153.1165,8566.8945,3.0916,0.1922,1.0835,-0.0914,2340.0,2400.0,-0.0946,-1.851,3.4289,11.1254
2019-06-03 15:45:28.820,153.1165,8566.9512,3.1,0.1881,0.8354,0.1528,2340.0,2400.0,-0.0771,-1.857,3.4104,11.1239
2019-06-03 15:45:28.840,153.1593,8566.9512,3.1,0.1881,1.0429,-0.0515,2340.0,2400.0,-0.0742,-1.8361,3.4117,11.1239
2019-06-03 15:45:28.860,153.1664,8566.8945,3.1,0.1881,1.0399,0.167,2340.0,2400.0,-0.0858,-1.854,3.4196,11.1239
2019-06-03 15:45:28.880,153.1236,8566.8945,3.0995,0.1711,0.9874,-0.0399,2340.0,2400.0,-0.1005,-1.8271,3.4143,11.1208
2019-06-03 15:45:28.900,153.1236,8566.8379,3.102,0.1561,1.0865,-0.0356,2340.0,2400.0,-0.0975,-1.8361,3.4316,11.1187
2019-06-03 15:45:28.920,153.1165,8566.8662,3.102,0.1561,1.186,0.086,2340.0,2400.0,-0.118,-1.8719,3.4157,11.1187
2019-06-03 15:45:28.940,153.1664,8566.9229,3.102,0.1561,0.9142,0.0384,2340.0,2400.0,-0.0917,-1.8092,3.4157,11.1187
2019-06-03 15:45:28.960,153.1521,8566.9795,3.1093,0.1472,1.1416,0.089,2340.0,2400.0,-0.0917,-1.851,3.421,11.1186
2019-06-03 15:45:28.980,153.1236,8566.8096,3.114,0.1285,0.8768,0.0479,2340.0,2400.0,-0.0742,-1.8301,3.421,11.1179
2019-06-03 15:45:29.000,153.1165,8566.8096,3.1139,0.1185,0.9171,0.039,2340.0,2400.0,-0.0888,-1.8301,3.4183,11.1167
2019-06-03 15:45:29.020,153.1307,8566.7529,3.1153,0.1096,1.2233,-0.0165,2340.0,2400.0,-0.0829,-1.848,3.4249,11.1156
2019-06-03 15:45:29.040,153.1664,8566.7813,3.1153,0.1096,0.8994,0.0847,2340.0,2400.0,-0.0888,-1.8361,3.413,11.1156
2019-06-03 15:45:29.060,153.1664,8566.7246,3.1153,0.1096,1.2089,0.0278,2340.0,2400.0,-0.08,-1.8391,3.4249,11.1156
2019-06-03 15:45:29.080,153.1165,8566.7813,3.1216,0.0964,0.828,0.097,2340.0,2400.0,-0.0917,-1.8301,3.4117,11.1147
2019-06-03 15:45:29.100,153.1236,8566.6963,3.1275,0.0806,0.8683,0.1046,2340.0,2400.0,-0.0858,-1.8331,3.4183,11.1133
2019-06-03 15:45:29.120,153.1165,8566.668,3.1275,0.0806,1.1479,-0.0382,2340.0,2400.0,-0.1005,-1.8391,3.4183,11.1133
2019-06-03 15:45:29.140,153.1735,8566.6963,3.1275,0.0806,0.8868,0.1229,2340.0,2400.0,-0.0888,-1.8301,3.4143,11.1133
2019-06-03 15:45:29.160,153.1664,8566.668,3.1349,0.0616,1.1216,-0.0035,2340.0,2400.0,-0.0858,-1.8391,3.421,11.1108
2019-06-03 15:45:29.180,153.1165,8566.668,3.1349,0.0616,0.8927,0.1075,2340.0,2400.0,-0.0858,-1.8301,3.4064,11.1108
2019-06-03 15:45:29.200,153.1236,8566.7246,3.1442,0.032,1.0,0.0967,2340.0,2400.0,-0.0625,-1.8271,3.421,11.1088
2019-06-03 15:45:29.220,153.1236,8566.7813,3.1443,0.019,0.9763,-0.0366,2340.0,2400.0,-0.0829,-1.8331,3.3985,11.1063
2019-06-03 15:45:29.240,153.1521,8566.8379,3.1443,0.019,1.0906,0.1214,2340.0,2400.0,-0.0771,-1.8092,3.4011,11.1063
2019-06-03 15:45:29.260,153.1735,8566.8096,3.1443,0.019,0.9863,0.0044,2340.0,2400.0,-0.0975,-1.8212,3.3932,11.1063
2019-06-03 15:45:29.280,153.1236,8566.8096,3.1511,-0.0036,1.0092,0.0989,2340.0,2400.0,-0.0917,-1.8092,3.3746,11.1022
2019-06-03 15:45:29.300,153.1236,8566.7246,3.1564,-0.0267,1.071,0.086,2340.0,2400.0,-0.0771,-1.7734,3.3733,11.0981
2019-06-03 15:45:29.320,153.1165,8566.8379,3.1564,-0.0267,0.9711,-0.0217,2340.0,2400.0,-0.0683,-1.8003,3.3733,11.0981
2019-06-03 15:45:29.340,153.1593,8566.9512,3.1564,-0.0267,1.0392,0.0996,2340.0,2400.0,-0.0654,-1.7614,3.3534,11.0981
2019-06-03 15:45:29.360,153.1593,8567.0078,3.153,-0.0482,0.9648,0.0183,2340.0,2400.0,-0.0829,-1.7764,3.3521,11.092
2019-06-03 15:45:29.380,153.1165,8567.0078,3.1549,-0.0714,1.0795,0.0759,2340.0,2400.0,-0.0858,-1.7704,3.3389,11.0891
2019-06-03 15:45:29.400,153.1165,8567.0361,3.1574,-0.0779,1.1864,0.0622,2400.0,2340.0,-0.0771,-1.7704,3.3296,11.0874
2019-06-03 15:45:29.420,153.1165,8566.9795,3.1563,-0.0884,0.8365,0.048,2400.0,2340.0,-0.0771,-1.7734,3.319,11.0846
2019-06-03 15:45:29.440,153.1664,8567.0078,3.1563,-0.0884,1.1342,0.0346,2400.0,2340.0,-0.0566,-1.7734,3.3137,11.0846
2019-06-03 15:45:29.460,153.1735,8566.9512,3.1563,-0.0884,0.8572,0.0863,2400.0,2340.0,-0.0595,-1.8062,3.3124,11.0846
2019-06-03 15:45:29.480,153.1165,8566.9795,3.1543,-0.1024,1.098,0.0146,2400.0,2340.0,-0.0654,-1.7794,3.2872,11.0786
2019-06-03 15:45:29.500,153.1165,8566.8945,3.1456,-0.1212,1.2514,0.0308,2400.0,2340.0,-0.08,-1.7853,3.2714,11.0732
2019-06-03 15:45:29.520,152.9808,8566.8945,3.1456,-0.1212,0.8106,0.092,2400.0,2340.0,-0.0975,-1.7883,3.2634,11.0732
2019-06-03 15:45:29.540,153.0451,8566.8662,3.1456,-0.1212,1.1505,-0.0131,2400.0,2340.0,-0.0742,-1.7823,3.2608,11.0732
2019-06-03 15:45:29.560,153.0451,8566.8662,3.1386,-0.136,0.9918,0.1198,2400.0,2340.0,-0.0712,-1.7794,3.2568,11.0679
2019-06-03 15:45:29.580,153.0165,8566.8379,3.1317,-0.1479,0.9545,-0.0089,2400.0,2340.0,-0.0712,-1.7794,3.2303,11.0648
2019-06-03 15:45:29.600,153.0094,8566.8662,3.1228,-0.1542,1.1605,-0.0002,2400.0,2340.0,-0.0742,-1.7764,3.2343,11.0621
2019-06-03 15:45:29.620,153.0165,8566.8379,3.1208,-0.1573,1.0403,0.1313,2400.0,2340.0,-0.0771,-1.7794,3.2316,11.0605
2019-06-03 15:45:29.640,153.0451,8566.8662,3.1208,-0.1573,0.9645,-0.0183,2400.0,2340.0,-0.0683,-1.7823,3.233,11.0605
2019-06-03 15:45:29.660,153.0594,8566.7529,3.1208,-0.1573,0.9974,0.1249,2400.0,2340.0,-0.0625,-1.7913,3.2316,11.0605
